ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0002_MR1	5.055274	7.9417887	6.2634683
OAS1_0003_MR1	13.146959	2.4155166	7.7440596
OAS1_0010_MR1	4.9303737	7.4366283	4.9507008
OAS1_0011_MR1	13.760357	3.887917	8.5829935
OAS1_0013_MR1	13.771377	3.878055	9.003958
OAS1_0015_MR1	6.5784755	5.5227537	3.4861302
OAS1_0016_MR1	4.736177	7.3641787	5.3852806
OAS1_0018_MR1	6.775705	5.4518514	5.0919733
OAS1_0019_MR1	13.111398	2.6811411	8.365026
OAS1_0020_MR1	5.135404	7.7940755	6.096306
OAS1_0021_MR1	6.6219845	4.856886	4.7895665
OAS1_0022_MR1	6.7675176	5.2839317	2.6196156
OAS1_0023_MR1	6.165737	5.4392805	4.2106028
OAS1_0026_MR1	14.801776	3.4546576	8.835228
OAS1_0028_MR1	6.8954377	4.8416343	4.992145
OAS1_0030_MR1	13.655554	4.409024	9.442224
OAS1_0031_MR1	13.240153	2.6470006	8.4605665
OAS1_0032_MR1	13.868525	4.966077	9.412236
OAS1_0033_MR1	14.664669	3.3237062	8.903397
OAS1_0034_MR1	6.468723	7.475215	5.2504706
OAS1_0035_MR1	12.35596	2.45285	7.407357
OAS1_0039_MR1	12.586533	2.3591175	7.788698
OAS1_0041_MR1	6.2954106	7.631975	5.2504935
OAS1_0042_MR1	6.370166	5.3998847	4.8000326
OAS1_0044_MR1	5.6413107	7.4743896	5.418776
OAS1_0046_MR1	5.0314827	7.4162235	4.7854156
OAS1_0052_MR1	5.1503925	7.029571	5.099928
OAS1_0053_MR1	13.41295	3.8920555	9.568503
OAS1_0056_MR1	13.801301	3.9961457	9.339477
OAS1_0058_MR1	13.686688	2.847825	9.127703
OAS1_0060_MR1	6.2437916	5.214167	3.8273885
OAS1_0062_MR1	5.283483	7.727171	5.9954853
OAS1_0064_MR1	6.791696	5.9693003	5.2585397
OAS1_0065_MR1	6.768055	5.5029936	2.8322074
OAS1_0066_MR1	13.487103	4.5687118	9.776249
OAS1_0067_MR1	7.4012036	5.0205855	5.241729
OAS1_0068_MR1	12.956599	2.138369	8.841532
OAS1_0069_MR1	12.773257	2.3143542	9.388462
OAS1_0070_MR1	14.88013	3.3980029	8.88156
OAS1_0071_MR1	13.089238	2.0593877	8.78521
OAS1_0072_MR1	13.476312	2.4772615	7.8800874
OAS1_0073_MR1	5.874154	5.8878508	4.3549848
OAS1_0074_MR1	13.496378	4.608324	9.787145
OAS1_0075_MR1	12.227816	2.360853	7.6116495
OAS1_0078_MR1	7.4022455	5.2447405	4.754391
OAS1_0082_MR1	12.276095	2.3728528	7.3519707
OAS1_0083_MR1	12.944251	2.5732474	8.635572
OAS1_0084_MR1	7.032987	5.542914	5.118398
OAS1_0085_MR1	13.122361	2.547771	9.140294
OAS1_0086_MR1	6.4882703	6.5548406	5.5691805
OAS1_0094_MR1	7.4137554	5.1482234	5.1757703
OAS1_0096_MR1	12.575981	2.3495016	7.502964
OAS1_0098_MR1	14.231992	3.141404	8.935192
OAS1_0106_MR1	6.4283752	7.276842	5.1549926
OAS1_0109_MR1	13.288854	2.6251466	7.662239
OAS1_0110_MR1	14.006809	3.6808758	8.88875
OAS1_0112_MR1	4.970445	7.262925	5.231451
OAS1_0113_MR1	12.948808	2.2863827	9.148673
OAS1_0114_MR1	6.3898344	5.241745	4.3415284
OAS1_0115_MR1	6.6399546	4.9536004	2.5471358
OAS1_0116_MR1	13.735201	3.4338102	8.675569
OAS1_0120_MR1	13.807787	4.1720905	9.521699
OAS1_0122_MR1	14.211755	4.0741405	9.162744
OAS1_0123_MR1	5.1318693	7.903324	6.189612
OAS1_0124_MR1	13.771319	4.153003	9.27332
OAS1_0130_MR1	6.309112	5.418405	3.952068
OAS1_0133_MR1	6.7354746	5.5253263	3.253425
OAS1_0134_MR1	5.7176642	6.1217985	4.6654496
OAS1_0135_MR1	6.32007	6.419791	5.5805736
OAS1_0137_MR1	13.846361	4.020797	8.683142
OAS1_0138_MR1	12.150893	2.3922253	7.8143506
OAS1_0139_MR1	5.3347273	7.420099	5.7411947
OAS1_0142_MR1	14.413249	3.141296	8.806933
OAS1_0143_MR1	4.945932	7.0296626	4.846187
OAS1_0146_MR1	5.9567904	6.2795825	4.4838796
OAS1_0155_MR1	4.955713	7.328496	5.5178957
OAS1_0157_MR1	4.702322	7.2740445	5.5150385
OAS1_0158_MR1	13.70677	4.6837025	9.674553
OAS1_0161_MR1	13.560492	2.8295915	9.088139
OAS1_0164_MR1	13.5807495	4.3330035	9.614443
OAS1_0165_MR1	13.416533	3.6424448	9.442901
OAS1_0166_MR1	14.76653	3.32777	8.933248
OAS1_0169_MR1	6.636543	6.737867	5.272607
OAS1_0170_MR1	13.407787	3.1863852	8.113783
OAS1_0176_MR1	5.5455847	6.286396	4.4868197
OAS1_0177_MR1	6.6795845	6.363737	5.3713546
OAS1_0179_MR1	12.825682	2.1304643	9.2715645
OAS1_0180_MR1	5.2959766	7.957818	6.0983825
OAS1_0181_MR1	5.0038238	6.8998823	4.8526464
OAS1_0184_MR1	6.858754	5.2651224	4.8837566
OAS1_0185_MR1	6.722794	5.404577	2.673948
OAS1_0186_MR1	6.392673	6.8373504	5.152757
OAS1_0188_MR1	14.244546	4.185223	8.838172
OAS1_0195_MR1	6.304037	4.9662695	3.0956612
OAS1_0197_MR1	5.453366	6.484114	4.6430655
OAS1_0199_MR1	6.2952905	5.018024	4.6506624
OAS1_0200_MR1	6.5072923	4.910322	2.6507478
OAS1_0201_MR1	6.784249	5.436314	3.3157904
OAS1_0203_MR1	12.926634	2.237823	8.901226
