ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0002_MR1	-1.7546247	5.8267355	2.6641436
OAS1_0003_MR1	7.66593	5.9318285	2.778533
OAS1_0010_MR1	-1.7623316	4.611352	3.1051278
OAS1_0011_MR1	9.323347	5.905234	3.1893752
OAS1_0013_MR1	9.707279	6.0097647	3.5322847
OAS1_0015_MR1	0.84202	4.0019054	3.750076
OAS1_0016_MR1	-1.6941929	4.5315	2.5076978
OAS1_0018_MR1	1.1884391	5.4086633	4.0180864
OAS1_0019_MR1	7.70269	6.001919	3.425346
OAS1_0020_MR1	-1.6596127	5.528604	2.4807322
OAS1_0021_MR1	1.4933599	5.0107656	4.6811876
OAS1_0022_MR1	1.0279738	3.186091	3.1239107
OAS1_0023_MR1	0.5985233	4.487835	4.6685452
OAS1_0026_MR1	9.300261	5.872702	4.779236
OAS1_0028_MR1	1.8012598	5.1750183	4.41524
OAS1_0030_MR1	10.206564	5.2590346	3.2836745
OAS1_0031_MR1	7.9115415	6.1344595	3.4977326
OAS1_0032_MR1	10.132515	4.763517	3.9029057
OAS1_0033_MR1	9.156328	6.0655947	4.6019764
OAS1_0034_MR1	0.07788564	4.246837	2.3820176
OAS1_0035_MR1	6.431017	5.945091	2.7953534
OAS1_0039_MR1	6.878352	5.998512	3.1073456
OAS1_0041_MR1	-0.19106275	4.2114472	2.3350723
OAS1_0042_MR1	0.82759464	5.1773696	4.498097
OAS1_0044_MR1	-0.7794197	4.6388645	2.4827108
OAS1_0046_MR1	-1.7131823	4.7046447	3.3822148
OAS1_0052_MR1	-1.215913	4.635942	3.1284273
OAS1_0053_MR1	10.434643	6.0512033	3.6437275
OAS1_0056_MR1	10.045775	5.707151	3.5379171
OAS1_0058_MR1	8.394214	6.2813487	4.20606
OAS1_0060_MR1	0.7992314	4.022792	4.5979404
OAS1_0062_MR1	-1.459429	5.5714417	2.680779
OAS1_0064_MR1	0.75052214	5.401058	3.5174792
OAS1_0065_MR1	0.8059145	3.5306869	3.0775492
OAS1_0066_MR1	10.700322	5.0958896	3.4055445
OAS1_0067_MR1	2.1060045	5.3089967	3.7940478
OAS1_0068_MR1	7.1748066	6.4919515	3.9716752
OAS1_0069_MR1	7.3815293	6.5317	4.6443963
OAS1_0070_MR1	9.220682	5.9857183	4.9271975
OAS1_0071_MR1	7.2901726	6.4314837	4.0713015
OAS1_0072_MR1	8.1886835	5.9789248	2.6781032
OAS1_0073_MR1	0.014063221	4.7508845	4.4217105
OAS1_0074_MR1	10.746554	5.0008974	3.4631562
OAS1_0075_MR1	6.312894	6.0863557	3.058146
OAS1_0078_MR1	1.5810515	4.740455	3.4593077
OAS1_0082_MR1	6.3217454	6.0185366	2.74209
OAS1_0083_MR1	7.5021763	6.064196	3.7933989
OAS1_0084_MR1	1.2601556	5.3036585	3.6871173
OAS1_0085_MR1	7.7553935	6.291452	4.2975893
OAS1_0086_MR1	0.07240005	5.3716283	3.0557559
OAS1_0094_MR1	1.9060848	5.249502	3.6424265
OAS1_0096_MR1	6.7209644	5.9167933	2.7865396
OAS1_0098_MR1	8.803554	6.012739	4.2538333
OAS1_0106_MR1	0.13156335	4.315286	2.6115842
OAS1_0109_MR1	7.9800243	5.774682	2.6065483
OAS1_0110_MR1	9.337791	6.002717	3.7345736
OAS1_0112_MR1	-1.4394215	4.6824884	2.8153145
OAS1_0113_MR1	7.443362	6.4938555	4.3227496
OAS1_0114_MR1	0.9787963	4.5928116	4.6668653
OAS1_0115_MR1	1.256537	2.9896352	3.4524472
OAS1_0116_MR1	8.848555	6.002335	3.5548687
OAS1_0120_MR1	10.493533	5.6891947	3.6367788
OAS1_0122_MR1	9.814349	5.7722487	3.981157
OAS1_0123_MR1	-1.717098	5.694495	2.6921208
OAS1_0124_MR1	10.36461	5.9198785	3.4591284
OAS1_0130_MR1	0.79926604	4.203203	4.545657
OAS1_0133_MR1	0.96506083	3.830631	3.4446743
OAS1_0134_MR1	-0.33836773	4.9730134	4.189837
OAS1_0135_MR1	-0.13302812	5.529623	3.2484763
OAS1_0137_MR1	9.542279	5.824503	3.3448668
OAS1_0138_MR1	6.3199725	6.2550178	3.2975817
OAS1_0139_MR1	-1.1088552	5.2462616	2.4355633
OAS1_0142_MR1	8.874451	6.2740383	4.4972515
OAS1_0143_MR1	-1.4023004	5.039852	3.3097756
OAS1_0146_MR1	-0.066840865	4.94798	3.911353
OAS1_0155_MR1	-1.4771547	4.8145614	2.4559636
OAS1_0157_MR1	-1.5108395	4.401639	2.3323267
OAS1_0158_MR1	10.47946	4.9692173	3.6078727
OAS1_0161_MR1	8.269591	6.2283998	4.1315136
OAS1_0164_MR1	10.478727	5.3694143	3.4140134
OAS1_0165_MR1	10.06897	6.269111	3.6894176
OAS1_0166_MR1	9.107604	5.8868613	4.7034235
OAS1_0169_MR1	0.3201853	4.9693027	2.9521828
OAS1_0170_MR1	8.655618	5.91486	2.826588
OAS1_0176_MR1	-0.5945646	5.100069	4.1838756
OAS1_0177_MR1	0.3906754	5.353991	3.2453377
OAS1_0179_MR1	7.2639976	6.731437	4.4486938
OAS1_0180_MR1	-1.6994405	5.4141026	2.5842476
OAS1_0181_MR1	-1.200405	4.836592	3.3806634
OAS1_0184_MR1	1.3584776	5.1002607	4.16365
OAS1_0185_MR1	0.8705003	3.2546906	3.1603503
OAS1_0186_MR1	-0.0011110464	4.842136	2.933822
OAS1_0188_MR1	9.610141	5.627747	3.991681
OAS1_0195_MR1	0.8823567	3.3421414	4.0990944
OAS1_0197_MR1	-0.75020385	4.8601604	3.9230223
OAS1_0199_MR1	1.0075569	4.9743075	4.835888
OAS1_0200_MR1	1.027913	2.976804	3.677225
OAS1_0201_MR1	1.1470981	3.9286144	3.428843
OAS1_0203_MR1	7.3825965	6.637602	3.8802407
