ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0002_MR1	9.617458	12.029272	1.5429883
OAS1_0003_MR1	-0.16382752	-12.11673	10.441735
OAS1_0010_MR1	20.021172	16.104921	9.99894
OAS1_0011_MR1	3.9602463	8.825572	0.2246347
OAS1_0013_MR1	4.0564456	8.57273	-0.312453
OAS1_0015_MR1	12.184893	3.8411934	10.703502
OAS1_0016_MR1	12.150739	18.40021	-3.1462193
OAS1_0018_MR1	13.719215	6.113861	5.0756073
OAS1_0019_MR1	0.025632346	0.78244525	8.86084
OAS1_0020_MR1	9.644449	11.969022	1.6075531
OAS1_0021_MR1	2.8729632	1.4779152	16.598274
OAS1_0022_MR1	7.2280164	-5.7370477	-2.512944
OAS1_0023_MR1	12.001484	3.2713487	10.09247
OAS1_0026_MR1	4.8591933	7.7534914	7.245855
OAS1_0028_MR1	2.822021	1.4270144	16.547337
OAS1_0030_MR1	4.3592877	9.098432	-1.3211471
OAS1_0031_MR1	0.025626728	0.78259724	8.860905
OAS1_0032_MR1	5.837155	4.2922583	5.7283225
OAS1_0033_MR1	4.4158335	7.3032923	7.5088973
OAS1_0034_MR1	12.184285	-4.847899	5.9181833
OAS1_0035_MR1	0.4839513	5.984227	11.778146
OAS1_0039_MR1	3.1220753	-7.1779575	8.235569
OAS1_0041_MR1	12.251398	-4.828843	6.0349574
OAS1_0042_MR1	13.762718	6.1575313	5.0318427
OAS1_0044_MR1	12.373621	-5.0247045	5.731763
OAS1_0046_MR1	20.043129	15.982827	10.123874
OAS1_0052_MR1	20.055143	16.271923	9.826519
OAS1_0053_MR1	3.8170176	8.703845	-0.49803433
OAS1_0056_MR1	4.5376844	8.834793	-0.86735886
OAS1_0058_MR1	-6.849694	3.0071375	7.514218
OAS1_0060_MR1	11.968189	3.6159143	10.483391
OAS1_0062_MR1	9.282057	12.153906	1.4002855
OAS1_0064_MR1	12.555089	-4.317357	4.9072723
OAS1_0065_MR1	7.294628	-5.6704035	-2.4462833
OAS1_0066_MR1	4.3210497	8.869577	-1.6047218
OAS1_0067_MR1	5.6362257	1.2381476	9.611838
OAS1_0068_MR1	-1.8628222	3.2667348	-0.6509663
OAS1_0069_MR1	-1.6516787	3.2379987	-1.2925311
OAS1_0070_MR1	4.788563	7.6839337	7.3192844
OAS1_0071_MR1	-2.0474708	3.414164	-0.3740934
OAS1_0072_MR1	-0.30493346	-12.257891	10.582813
OAS1_0073_MR1	12.033675	3.0461712	9.836401
OAS1_0074_MR1	4.248507	8.810583	-1.7394493
OAS1_0075_MR1	2.730198	-7.570014	7.843397
OAS1_0078_MR1	0.59333056	-3.344703	20.897238
OAS1_0082_MR1	0.4222985	6.046532	11.726777
OAS1_0083_MR1	-7.109074	2.747227	7.773956
OAS1_0084_MR1	12.576293	-4.281086	4.9235525
OAS1_0085_MR1	-7.0609164	2.7956831	7.7256045
OAS1_0086_MR1	12.125598	-4.1328564	5.1959734
OAS1_0094_MR1	5.5788665	1.2954981	9.554455
OAS1_0096_MR1	2.9670076	-7.333152	8.080391
OAS1_0098_MR1	4.6265645	7.5181284	7.4721603
OAS1_0106_MR1	12.238195	-4.811881	5.7352314
OAS1_0109_MR1	-0.2504642	-12.203453	10.528326
OAS1_0110_MR1	4.2136564	8.255341	0.191589
OAS1_0112_MR1	20.215576	16.318819	9.780427
OAS1_0113_MR1	-1.7508236	3.2505121	-0.93185973
OAS1_0114_MR1	12.117144	3.6998472	10.561665
OAS1_0115_MR1	-1.5808144	3.2124345	-1.5266947
OAS1_0116_MR1	4.2083893	8.232321	0.2698951
OAS1_0120_MR1	4.460798	9.01465	-0.75716496
OAS1_0122_MR1	3.5383785	8.615018	-0.14364862
OAS1_0123_MR1	9.563896	12.101338	1.4743407
OAS1_0124_MR1	4.386615	9.131935	-0.773247
OAS1_0130_MR1	12.111251	3.638441	10.498571
OAS1_0133_MR1	0.5034001	-3.4346125	20.987173
OAS1_0134_MR1	11.963409	2.9738019	9.770508
OAS1_0135_MR1	11.938058	-3.9747903	5.2141366
OAS1_0137_MR1	3.808282	8.947354	0.20497848
OAS1_0138_MR1	2.6292598	-7.6709294	7.742261
OAS1_0139_MR1	9.092033	12.12821	1.4137481
OAS1_0142_MR1	4.3761005	7.2626853	7.4982195
OAS1_0143_MR1	20.4364	16.221125	9.875388
OAS1_0146_MR1	11.9887	2.7815187	9.571124
OAS1_0155_MR1	20.360685	16.418222	9.67909
OAS1_0157_MR1	12.150746	18.40024	-3.1462386
OAS1_0158_MR1	5.8633323	4.284361	5.7010617
OAS1_0161_MR1	-6.947508	2.9093244	7.612009
OAS1_0164_MR1	4.44383	8.973896	-1.3188677
OAS1_0165_MR1	3.8587928	8.667444	-0.47159073
OAS1_0166_MR1	4.5818353	7.4732265	7.443142
OAS1_0169_MR1	12.375813	-4.579273	5.415305
OAS1_0170_MR1	3.8880177	8.886986	0.2870352
OAS1_0176_MR1	11.848608	2.6570907	9.443848
OAS1_0177_MR1	12.280747	-4.343804	5.222193
OAS1_0179_MR1	-1.8949748	3.3643584	-0.87056124
OAS1_0180_MR1	9.494492	12.166081	1.4058462
OAS1_0181_MR1	20.576855	16.181433	9.907303
OAS1_0184_MR1	13.622434	6.0169044	5.1725607
OAS1_0185_MR1	7.4162083	-5.5488925	-2.3245623
OAS1_0186_MR1	12.267008	-4.74754	5.3792105
OAS1_0188_MR1	3.396652	8.693186	-0.08800181
OAS1_0195_MR1	-1.4125888	3.1152427	-1.8329319
OAS1_0197_MR1	11.904474	2.569384	9.348201
OAS1_0199_MR1	2.7493517	1.3542333	16.474483
OAS1_0200_MR1	-1.3812625	3.0772755	-1.8541175
OAS1_0201_MR1	0.45844635	-3.4795735	21.03217
OAS1_0203_MR1	-1.9547464	3.251502	-0.5236228
