ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0002_MR1	7.242503	2.6834347	1.4322857
OAS1_0003_MR1	8.444807	-2.2164485	4.7893047
OAS1_0010_MR1	6.475589	2.1291866	1.2359822
OAS1_0011_MR1	9.24926	-2.5881815	4.024589
OAS1_0013_MR1	9.796013	-2.4318962	4.0284534
OAS1_0015_MR1	5.956745	2.982103	2.2549906
OAS1_0016_MR1	7.076451	1.6968381	1.3662107
OAS1_0018_MR1	5.5228996	3.689653	2.442979
OAS1_0019_MR1	9.037604	-2.3266745	4.930051
OAS1_0020_MR1	7.221126	2.2362163	1.3485028
OAS1_0021_MR1	4.804052	3.3441558	2.5267203
OAS1_0022_MR1	5.973511	2.8442104	2.874593
OAS1_0023_MR1	5.4657655	3.237576	2.0071685
OAS1_0026_MR1	10.012608	-2.8874726	4.5466714
OAS1_0028_MR1	5.0523677	3.3866563	2.820742
OAS1_0030_MR1	9.513563	-1.830132	3.6548784
OAS1_0031_MR1	9.146449	-2.4436133	4.7232356
OAS1_0032_MR1	9.460276	-1.5970575	3.0745587
OAS1_0033_MR1	10.08122	-2.7630143	4.301352
OAS1_0034_MR1	6.4390364	2.4092588	2.627502
OAS1_0035_MR1	8.916469	-2.370608	5.1996107
OAS1_0039_MR1	8.640711	-2.1683133	4.9362607
OAS1_0041_MR1	6.449187	2.241169	2.379039
OAS1_0042_MR1	5.13865	3.697067	2.4594505
OAS1_0044_MR1	6.8689785	2.2040064	1.7460603
OAS1_0046_MR1	6.161599	2.452059	1.2965711
OAS1_0052_MR1	6.5842004	1.8992743	1.4900932
OAS1_0053_MR1	9.72273	-1.95954	3.7752485
OAS1_0056_MR1	9.71854	-2.3252566	3.7517066
OAS1_0058_MR1	9.496771	-2.0416813	4.427646
OAS1_0060_MR1	5.20436	2.9507244	2.2492893
OAS1_0062_MR1	7.1632867	2.7516704	1.6548108
OAS1_0064_MR1	6.0917783	3.66971	2.2329156
OAS1_0065_MR1	5.882356	2.9593158	2.6488137
OAS1_0066_MR1	9.7217655	-1.6534251	3.2875574
OAS1_0067_MR1	5.337259	3.5988626	3.0471838
OAS1_0068_MR1	9.181014	-1.690783	4.710455
