ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0002_MR1	3.895245	5.564726	-2.6570158
OAS1_0003_MR1	6.7689238	2.8954937	14.045774
OAS1_0010_MR1	18.084301	12.513968	12.530869
OAS1_0011_MR1	-2.432024	12.485002	6.1994147
OAS1_0013_MR1	-2.8499894	11.983824	6.129641
OAS1_0015_MR1	6.2607975	6.855537	9.4038515
OAS1_0016_MR1	-1.2187887	9.488469	-0.8143255
OAS1_0018_MR1	9.979406	3.2935793	9.726152
OAS1_0019_MR1	-0.27867565	2.9210944	9.347026
OAS1_0020_MR1	3.9466004	5.614758	-2.7073808
OAS1_0021_MR1	0.8025121	-4.351222	15.212436
OAS1_0022_MR1	5.5110784	3.435771	1.1490386
OAS1_0023_MR1	6.709801	7.25458	9.770315
OAS1_0026_MR1	-1.3184212	7.1724424	-5.244525
OAS1_0028_MR1	0.80254143	-4.3511877	15.212496
OAS1_0030_MR1	-3.1964602	11.13936	5.9851947
OAS1_0031_MR1	-0.27868217	2.9210722	9.347038
OAS1_0032_MR1	11.061259	10.219571	7.014455
OAS1_0033_MR1	-1.0162301	6.8695235	-4.9446583
OAS1_0034_MR1	13.330057	4.832705	-1.3389788
OAS1_0035_MR1	2.1145127	0.036705263	17.713566
OAS1_0039_MR1	2.5145016	-7.7623343	7.550058
OAS1_0041_MR1	13.24624	4.7672443	-1.4083925
OAS1_0042_MR1	9.977176	3.295933	9.723251
OAS1_0044_MR1	13.529951	4.946393	-1.2044154
OAS1_0046_MR1	18.087435	12.601343	12.597047
OAS1_0052_MR1	18.10053	12.329941	12.431697
OAS1_0053_MR1	-2.4898498	11.968363	5.88684
OAS1_0056_MR1	-2.9653606	11.46855	6.192972
OAS1_0058_MR1	1.0851423	5.2404923	1.8905497
OAS1_0060_MR1	6.464586	7.052195	9.589584
OAS1_0062_MR1	3.827162	5.498007	-2.5903606
OAS1_0064_MR1	13.905059	5.5488667	-0.41692284
OAS1_0065_MR1	5.530593	3.4552848	1.1295592
OAS1_0066_MR1	-3.1160975	10.909453	5.9151807
OAS1_0067_MR1	-2.968223	-1.2159699	9.564676
OAS1_0068_MR1	-5.657652	-1.8081431	-3.5108392
OAS1_0069_MR1	-5.1588564	-2.167017	-3.4886565
OAS1_0070_MR1	-1.262583	7.116619	-5.1883416
OAS1_0071_MR1	-5.8508763	-1.6005985	-3.4752622
OAS1_0072_MR1	6.811199	2.9380388	14.088399
OAS1_0073_MR1	6.882801	7.3545766	9.858634
OAS1_0074_MR1	-3.1897793	10.81771	5.9283
OAS1_0075_MR1	2.687485	-7.5891266	7.722935
OAS1_0078_MR1	-1.1178739	-1.1337988	1.8644174
OAS1_0082_MR1	2.1145272	0.036739543	17.7136
OAS1_0083_MR1	0.8807023	5.036018	2.0943952
OAS1_0084_MR1	13.912901	5.5668697	-0.40107894
OAS1_0085_MR1	0.9203438	5.0755725	2.0549016
OAS1_0086_MR1	14.091133	5.352445	-0.7137746
OAS1_0094_MR1	-2.968225	-1.2159798	9.564674
OAS1_0096_MR1	2.6191068	-7.657747	7.654589
OAS1_0098_MR1	-1.15464	7.008985	-5.081939
OAS1_0106_MR1	13.471898	4.901333	-1.248452
OAS1_0109_MR1	6.8328485	2.9592617	14.109634
OAS1_0110_MR1	-3.1917071	12.393765	6.4323883
OAS1_0112_MR1	18.014065	12.273756	12.364876
OAS1_0113_MR1	-5.438904	-2.0092566	-3.4718485
OAS1_0114_MR1	6.368283	6.9529552	9.491677
OAS1_0115_MR1	-4.998732	-2.2435834	-3.5086102
OAS1_0116_MR1	-3.204872	12.416591	6.449507
OAS1_0120_MR1	-3.0237768	11.532372	6.099219
OAS1_0122_MR1	-2.8184776	12.092222	6.330209
OAS1_0123_MR1	3.9615955	5.630485	-2.7232103
OAS1_0124_MR1	-3.0941072	11.582896	6.023487
OAS1_0130_MR1	6.397724	6.9859586	9.524411
OAS1_0133_MR1	-1.1507701	-1.0972532	1.8279065
OAS1_0134_MR1	6.932658	7.440579	9.953494
OAS1_0135_MR1	14.199719	5.4207864	-0.68773997
OAS1_0137_MR1	-2.417184	12.437193	6.164497
OAS1_0138_MR1	2.6274626	-7.6489396	7.6628804
OAS1_0139_MR1	3.9725263	5.6445494	-2.7363331
OAS1_0142_MR1	-0.9908351	6.8439918	-4.919278
OAS1_0143_MR1	17.962261	12.336168	12.274484
OAS1_0146_MR1	7.156906	7.396907	9.843428
OAS1_0155_MR1	17.912048	12.152874	12.285658
OAS1_0157_MR1	-1.2187835	9.488456	-0.8143652
OAS1_0158_MR1	11.062881	10.220797	7.0131135
OAS1_0161_MR1	1.0300969	5.1851134	1.9453821
OAS1_0164_MR1	-3.1051586	11.128278	6.018655
OAS1_0165_MR1	-2.5300725	11.999065	5.9222646
OAS1_0166_MR1	-1.1125141	6.966663	-5.0401626
OAS1_0169_MR1	13.673114	5.0789757	-1.0386536
OAS1_0170_MR1	-2.3673291	12.500038	6.184933
OAS1_0176_MR1	7.2640886	7.5375233	9.955275
OAS1_0177_MR1	13.9378605	5.301553	-0.7708725
OAS1_0179_MR1	-5.527825	-1.9352638	-3.5125248
OAS1_0180_MR1	4.1045713	5.7727275	-2.86527
OAS1_0181_MR1	17.902468	12.315484	12.207601
OAS1_0184_MR1	9.944577	3.3281581	9.692257
OAS1_0185_MR1	5.606499	3.531124	1.0536096
OAS1_0186_MR1	13.658668	5.073648	-1.0476409
OAS1_0188_MR1	-2.8096025	12.138886	6.38675
OAS1_0195_MR1	-4.7523766	-2.435823	-3.4585419
OAS1_0197_MR1	7.334745	7.6029706	9.993927
OAS1_0199_MR1	0.80252045	-4.3512034	15.21246
OAS1_0200_MR1	-4.7562895	-2.4375985	-3.4836447
OAS1_0201_MR1	-1.1691401	-1.0791192	1.8099234
OAS1_0203_MR1	-5.737279	-1.7280587	-3.5222635
