ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0002_MR1	8.549706	4.351787	4.623195
OAS1_0003_MR1	15.110711	5.5365896	4.923739
OAS1_0010_MR1	9.34274	5.2084126	4.397862
OAS1_0011_MR1	14.281756	4.396579	5.6146517
OAS1_0013_MR1	14.258106	4.25723	5.946993
OAS1_0015_MR1	7.5569663	6.1376977	5.0532193
OAS1_0016_MR1	9.830876	4.9045277	4.6533356
OAS1_0018_MR1	7.230987	6.607122	4.130808
OAS1_0019_MR1	15.566342	5.556448	5.469189
OAS1_0020_MR1	9.061418	4.4392247	4.631831
OAS1_0021_MR1	7.766363	7.280331	4.0539813
OAS1_0022_MR1	7.6028857	6.2979	5.652629
OAS1_0023_MR1	8.061404	6.633284	4.2523985
OAS1_0026_MR1	14.959371	3.6915014	6.4499435
OAS1_0028_MR1	7.4370995	7.243902	4.077735
OAS1_0030_MR1	13.640476	4.417172	6.417484
OAS1_0031_MR1	15.366722	5.256445	5.1880946
OAS1_0032_MR1	12.7179575	4.613407	6.3684654
OAS1_0033_MR1	14.819761	3.9210026	6.150656
OAS1_0034_MR1	8.033961	5.6143107	5.6448956
OAS1_0035_MR1	15.753684	5.487218	4.534859
OAS1_0039_MR1	15.551783	5.825194	4.911747
OAS1_0041_MR1	8.310457	5.498364	5.4656115
OAS1_0042_MR1	7.578021	6.906575	4.054134
OAS1_0044_MR1	8.848524	4.952348	5.0950856
OAS1_0046_MR1	8.938291	5.4211082	4.247698
OAS1_0052_MR1	9.263122	5.3590717	4.5364394
OAS1_0053_MR1	13.944461	4.5741043	6.4806013
OAS1_0056_MR1	13.905052	4.2868853	6.1618285
OAS1_0058_MR1	14.790631	4.8795443	6.1989837
OAS1_0060_MR1	8.097498	6.809362	4.6487293
OAS1_0062_MR1	8.414306	4.483288	4.538538
OAS1_0064_MR1	7.176341	5.789028	4.3032227
OAS1_0065_MR1	7.4863424	6.0748343	5.37751
OAS1_0066_MR1	13.304388	4.842505	6.6930075
OAS1_0067_MR1	6.967503	6.806384	4.2889385
OAS1_0068_MR1	14.9959755	5.7010593	5.671799
OAS1_0069_MR1	15.174373	5.4888883	6.1418314
OAS1_0070_MR1	14.854439	3.9212878	6.591418
OAS1_0071_MR1	14.801261	5.475997	5.5758595
OAS1_0072_MR1	14.657208	5.3226137	5.1174083
OAS1_0073_MR1	7.976737	6.212563	4.306521
OAS1_0074_MR1	13.194358	4.664039	6.572388
OAS1_0075_MR1	15.366279	5.968635	4.585352
OAS1_0078_MR1	6.9592967	6.395686	4.7298346
OAS1_0082_MR1	15.717082	5.771112	4.6798654
OAS1_0083_MR1	15.588531	5.622037	5.5087748
OAS1_0084_MR1	7.0819583	6.109012	4.2668595
OAS1_0085_MR1	15.241057	5.2788963	6.057647
OAS1_0086_MR1	7.6015477	5.197867	4.274206
OAS1_0094_MR1	6.760323	6.60443	4.340484
OAS1_0096_MR1	15.472045	5.933013	4.793578
OAS1_0098_MR1	15.090006	4.1669416	6.012056
OAS1_0106_MR1	7.946038	5.638137	5.641929
OAS1_0109_MR1	14.8126	5.4481816	5.1798887
OAS1_0110_MR1	14.603806	4.053427	5.82109
OAS1_0112_MR1	9.231006	5.031319	4.6379085
OAS1_0113_MR1	15.12189	5.5640106	5.9351764
OAS1_0114_MR1	7.7434373	6.883165	4.2518253
OAS1_0115_MR1	7.8992124	6.646332	5.9344397
OAS1_0116_MR1	15.026214	4.3640327	5.765268
OAS1_0120_MR1	13.564544	4.1788263	6.326324
OAS1_0122_MR1	14.206153	3.9377263	6.2233973
OAS1_0123_MR1	8.665149	4.449807	4.503122
OAS1_0124_MR1	13.86006	3.8809395	6.303939
OAS1_0130_MR1	7.8375025	6.504316	4.732547
OAS1_0133_MR1	7.259823	6.351224	5.1919265
OAS1_0134_MR1	8.186289	5.637804	4.1896772
OAS1_0135_MR1	7.5460486	5.2505393	4.1777735
OAS1_0137_MR1	13.943058	4.05424	5.749712
OAS1_0138_MR1	15.095524	5.9798856	4.812546
OAS1_0139_MR1	8.344434	4.81827	4.503079
OAS1_0142_MR1	14.811189	4.237076	6.3988986
OAS1_0143_MR1	8.932976	5.2065706	4.6284685
OAS1_0146_MR1	7.8509717	5.762194	4.45577
OAS1_0155_MR1	9.563432	4.880354	4.648897
OAS1_0157_MR1	9.966514	4.9452615	4.8262134
OAS1_0158_MR1	13.095481	4.53421	6.4481378
OAS1_0161_MR1	15.00326	4.7559857	6.1844635
OAS1_0164_MR1	13.451965	4.5339046	6.5385113
OAS1_0165_MR1	14.249262	4.73966	6.4193163
OAS1_0166_MR1	15.117568	3.861227	6.171845
OAS1_0169_MR1	7.4680905	5.26323	4.78142
OAS1_0170_MR1	14.553789	4.988655	5.335897
