ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0002_MR1	11.338257	10.1933155	10.045023
OAS1_0003_MR1	7.268208	7.13842	9.93055
OAS1_0010_MR1	11.819013	9.0686	9.276056
OAS1_0011_MR1	7.357539	6.1782513	11.149997
OAS1_0013_MR1	7.8109736	6.184826	11.363511
OAS1_0015_MR1	10.345741	9.957634	8.287336
OAS1_0016_MR1	11.57872	8.788112	10.011856
OAS1_0018_MR1	9.423846	9.649471	8.808446
OAS1_0019_MR1	7.8043847	7.2022457	10.112492
OAS1_0020_MR1	11.531507	9.709049	10.231027
OAS1_0021_MR1	9.395476	8.708263	8.260203
OAS1_0022_MR1	10.318951	10.46624	7.8370643
OAS1_0023_MR1	10.194049	9.141556	8.356492
OAS1_0026_MR1	8.4808235	5.84017	10.466509
OAS1_0028_MR1	9.081331	9.059658	8.442318
OAS1_0030_MR1	8.248892	6.4120245	12.21155
OAS1_0031_MR1	7.5870185	6.792376	10.244816
OAS1_0032_MR1	9.118355	6.4518776	12.140921
OAS1_0033_MR1	8.257484	5.99881	10.810329
OAS1_0034_MR1	10.895563	10.52847	8.045209
OAS1_0035_MR1	8.174248	7.10257	9.695262
OAS1_0039_MR1	7.6020565	7.5870876	9.609574
OAS1_0041_MR1	11.423233	10.243214	8.274351
OAS1_0042_MR1	9.53331	9.183573	8.501031
OAS1_0044_MR1	11.475892	9.433916	9.968222
OAS1_0046_MR1	11.550325	9.079027	8.8107195
OAS1_0052_MR1	11.516636	9.229017	9.288656
OAS1_0053_MR1	8.30553	6.606986	11.984304
OAS1_0056_MR1	8.042859	6.1071124	11.741483
OAS1_0058_MR1	7.8127913	7.0343986	11.100791
OAS1_0060_MR1	10.220483	9.187867	7.8646793
OAS1_0062_MR1	11.442807	10.254985	9.800236
OAS1_0064_MR1	9.958172	10.247202	9.213384
OAS1_0065_MR1	10.374935	10.421757	8.3653
OAS1_0066_MR1	8.694056	6.476227	12.602619
OAS1_0067_MR1	8.885705	9.532226	8.650654
OAS1_0068_MR1	7.4907603	7.7530985	10.457463
OAS1_0069_MR1	8.242174	7.6633945	10.746236
OAS1_0070_MR1	8.713236	6.000945	10.605736
OAS1_0071_MR1	7.194397	7.4120126	10.701955
OAS1_0072_MR1	6.9597435	7.033902	10.393902
OAS1_0073_MR1	10.333275	9.527175	8.64071
OAS1_0074_MR1	8.515206	6.3611937	12.526667
OAS1_0075_MR1	7.9386363	7.8993373	9.314708
OAS1_0078_MR1	9.395421	10.366852	8.592171
OAS1_0082_MR1	8.221558	7.246526	9.467779
OAS1_0083_MR1	8.002395	7.414869	10.191087
OAS1_0084_MR1	9.528097	10.080142	9.037765
OAS1_0085_MR1	8.128567	7.3473067	10.687487
OAS1_0086_MR1	10.592557	10.22701	9.643555
OAS1_0094_MR1	8.944145	9.88702	8.773318
OAS1_0096_MR1	7.857771	7.4374237	9.3963
OAS1_0098_MR1	7.954583	6.144951	10.523826
OAS1_0106_MR1	10.83246	10.679039	8.299795
OAS1_0109_MR1	7.024654	7.239239	10.196554
OAS1_0110_MR1	7.921886	5.7987056	10.958702
OAS1_0112_MR1	11.701611	9.15054	9.695836
OAS1_0113_MR1	7.6974115	7.651947	10.742087
OAS1_0114_MR1	9.790701	9.144379	8.060336
OAS1_0115_MR1	10.205017	10.353546	7.5612125
OAS1_0116_MR1	7.7525463	6.3602905	10.5666
OAS1_0120_MR1	8.291181	5.899978	12.014821
OAS1_0122_MR1	8.467894	5.925878	11.460128
OAS1_0123_MR1	11.583182	10.056316	9.9576
OAS1_0124_MR1	8.14264	5.628136	11.722525
OAS1_0130_MR1	10.324875	9.453664	8.188329
OAS1_0133_MR1	10.030558	10.106895	8.065322
OAS1_0134_MR1	10.657557	9.679524	9.324561
OAS1_0135_MR1	10.390238	10.031307	9.883837
OAS1_0137_MR1	7.804581	5.818357	11.443447
OAS1_0138_MR1	7.6899195	8.1294365	9.554417
OAS1_0139_MR1	11.207374	10.022068	9.583316
OAS1_0142_MR1	8.483887	6.434989	11.049901
OAS1_0143_MR1	11.745261	9.715074	9.029553
OAS1_0146_MR1	10.4818325	9.978546	8.895252
OAS1_0155_MR1	11.319894	8.9883175	9.891276
OAS1_0157_MR1	11.360036	8.649452	10.328417
OAS1_0158_MR1	8.769157	6.21067	12.284036
OAS1_0161_MR1	8.056366	6.810377	10.984469
OAS1_0164_MR1	8.43282	6.0225224	12.353269
OAS1_0165_MR1	8.0791645	6.7449102	11.583613
OAS1_0166_MR1	8.110744	5.897533	10.292356
OAS1_0169_MR1	10.744571	10.650792	9.135024
OAS1_0170_MR1	7.181963	6.6575875	10.866455
OAS1_0176_MR1	10.99303	9.648847	8.815023
OAS1_0177_MR1	10.362523	10.465552	9.420772
OAS1_0179_MR1	7.9358993	7.9218674	10.779963
OAS1_0180_MR1	11.811434	9.9102955	9.719201
OAS1_0181_MR1	11.542982	9.58651	8.682544
OAS1_0184_MR1	9.573237	9.55737	8.452129
OAS1_0185_MR1	10.556919	10.112106	7.7928534
OAS1_0186_MR1	10.968102	10.433114	9.23813
OAS1_0188_MR1	8.464025	5.424824	11.301012
OAS1_0195_MR1	10.549553	9.54213	7.43099
OAS1_0197_MR1	11.048983	9.369255	9.16144
OAS1_0199_MR1	9.699547	8.738781	8.301477
OAS1_0200_MR1	10.402741	10.079779	7.4772964
OAS1_0201_MR1	9.8802395	10.377198	8.286679
OAS1_0203_MR1	7.2581916	7.5086107	10.489156
