ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0002_MR1	5.0877995	8.080979	9.324917
OAS1_0003_MR1	6.7954054	7.965665	4.3149242
OAS1_0010_MR1	5.824964	7.50005	10.230175
OAS1_0011_MR1	7.514563	8.63269	5.4396677
OAS1_0013_MR1	7.883752	8.812353	5.539973
OAS1_0015_MR1	4.4499826	5.987271	9.103952
OAS1_0016_MR1	6.282852	7.8535295	9.883681
OAS1_0018_MR1	4.9819107	6.0788755	8.021028
OAS1_0019_MR1	7.635944	7.9260044	4.1659236
OAS1_0020_MR1	5.5436873	8.142746	9.563523
OAS1_0021_MR1	5.6426053	5.5433908	7.9815316
OAS1_0022_MR1	4.0825834	5.5846605	9.48931
OAS1_0023_MR1	5.479649	5.8307323	8.762551
OAS1_0026_MR1	8.877973	8.387087	5.4294553
OAS1_0028_MR1	5.422009	5.720201	7.6901193
OAS1_0030_MR1	7.789308	9.544672	5.8456492
OAS1_0031_MR1	7.3385787	7.936437	4.5003867
OAS1_0032_MR1	7.395635	9.543012	6.8527417
OAS1_0033_MR1	8.510418	8.44997	5.375718
OAS1_0034_MR1	4.211082	6.36071	9.975562
OAS1_0035_MR1	7.3709216	7.3223753	4.713243
OAS1_0039_MR1	7.04383	7.517003	4.2176538
OAS1_0041_MR1	4.5005608	6.574728	10.157462
OAS1_0042_MR1	5.3465233	5.7947993	8.130992
OAS1_0044_MR1	4.8795123	7.463166	10.049488
OAS1_0046_MR1	5.50853	7.2474494	10.2647915
OAS1_0052_MR1	5.8549924	7.2458143	10.017197
OAS1_0053_MR1	7.9422493	9.538092	5.529575
OAS1_0056_MR1	7.890825	9.157037	5.8027525
OAS1_0058_MR1	7.966348	8.91022	4.739542
OAS1_0060_MR1	5.296013	5.4699917	8.938104
OAS1_0062_MR1	4.9514704	7.9461813	9.418593
OAS1_0064_MR1	4.5623875	6.711526	8.402728
OAS1_0065_MR1	4.123059	5.9354215	9.308934
OAS1_0066_MR1	7.476341	10.009191	6.166633
OAS1_0067_MR1	4.847075	5.979843	7.639779
OAS1_0068_MR1	7.338978	8.559926	3.9704928
OAS1_0069_MR1	7.934869	8.718258	4.0561447
OAS1_0070_MR1	8.937861	8.623006	5.1989994
OAS1_0071_MR1	7.1741076	8.746504	4.2009163
OAS1_0072_MR1	6.6756496	8.584423	4.46377
OAS1_0073_MR1	5.2560725	6.200276	8.9512615
OAS1_0074_MR1	7.6365137	9.8221445	6.3048477
OAS1_0075_MR1	6.684423	7.3232913	4.494761
OAS1_0078_MR1	4.33522	6.0124335	8.218931
OAS1_0082_MR1	7.087728	7.162353	4.5099053
OAS1_0083_MR1	7.705481	8.055555	4.091103
