ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0002_MR1	16.281944	18.447807	13.354302
OAS1_0003_MR1	7.2268834	-1.6575483	20.075037
OAS1_0010_MR1	1.5454226	2.0719452	16.800339
OAS1_0011_MR1	-3.3940775	11.6108265	7.6827545
OAS1_0013_MR1	-3.8191886	11.944805	7.974928
OAS1_0015_MR1	16.006508	3.226526	5.7632833
OAS1_0016_MR1	7.329643	13.02175	6.0746408
OAS1_0018_MR1	14.032764	11.22158	5.6982613
OAS1_0019_MR1	0.6707174	6.221262	6.8232555
OAS1_0020_MR1	16.162144	18.53165	13.456939
OAS1_0021_MR1	0.037881345	2.7697713	14.222542
OAS1_0022_MR1	14.168958	6.818019	-2.7413769
OAS1_0023_MR1	15.296587	3.1426103	5.3340197
OAS1_0026_MR1	-11.086961	10.005214	1.6747521
OAS1_0028_MR1	0.10219154	2.8322446	14.161922
OAS1_0030_MR1	-4.929347	11.355045	8.9123335
OAS1_0031_MR1	0.66846573	6.2217484	6.8231936
OAS1_0032_MR1	4.1331587	18.241161	5.1335726
OAS1_0033_MR1	-11.5433035	10.463458	1.2173159
OAS1_0034_MR1	9.469476	1.5389688	-6.6479816
OAS1_0035_MR1	0.91447634	1.2616535	2.8233817
OAS1_0039_MR1	2.5094995	-5.0536747	3.7078602
OAS1_0041_MR1	9.307029	1.4472023	-6.783133
OAS1_0042_MR1	14.089781	11.16439	5.755492
OAS1_0044_MR1	9.596346	1.3521818	-6.415194
OAS1_0046_MR1	1.7123373	1.9048641	16.708488
OAS1_0052_MR1	1.2959534	2.320346	16.896545
OAS1_0053_MR1	-3.968767	11.520984	8.077755
OAS1_0056_MR1	-4.42575	11.4473	8.62714
OAS1_0058_MR1	-4.200845	-2.2126088	-1.8218403
OAS1_0060_MR1	15.831577	3.1366904	5.4507704
OAS1_0062_MR1	15.795972	18.176268	13.137525
OAS1_0064_MR1	10.263204	1.879456	-5.3472104
OAS1_0065_MR1	14.188147	6.8371835	-2.7606483
OAS1_0066_MR1	-5.1393337	11.707942	8.983483
OAS1_0067_MR1	8.000236	1.0242457	7.2934313
OAS1_0068_MR1	7.511105	4.597671	2.043527
OAS1_0069_MR1	7.44613	5.2020698	1.9078498
OAS1_0070_MR1	-11.139413	10.059224	1.62148
OAS1_0071_MR1	7.318788	4.37955	2.3222387
OAS1_0072_MR1	7.0483027	-1.4789975	19.896524
OAS1_0073_MR1	14.967387	3.0017219	5.109564
OAS1_0074_MR1	-5.293929	11.841836	9.076835
OAS1_0075_MR1	2.9402206	-4.6228266	4.138537
OAS1_0078_MR1	4.33106	8.194781	2.3567376
OAS1_0082_MR1	1.0134697	1.3606062	2.724406
OAS1_0083_MR1	-3.91035	-1.9219637	-1.5313523
OAS1_0084_MR1	10.332575	1.9050752	-5.289486
OAS1_0085_MR1	-3.9672344	-1.9787774	-1.5881882
OAS1_0086_MR1	10.440577	1.3977506	-5.623595
OAS1_0094_MR1	7.9158745	1.1069685	7.209263
OAS1_0096_MR1	2.6873188	-4.8760023	3.8857284
OAS1_0098_MR1	-11.335802	10.255918	1.4248905
OAS1_0106_MR1	9.721957	1.5358572	-6.378079
OAS1_0109_MR1	7.120921	-1.5516051	19.969133
OAS1_0110_MR1	-3.2576535	12.199548	7.558882
OAS1_0112_MR1	1.2107975	2.4059541	16.76942
OAS1_0113_MR1	7.4782	4.8564916	1.9336358
OAS1_0114_MR1	15.844279	3.292942	5.6315427
OAS1_0115_MR1	7.41362	5.458281	1.8865107
OAS1_0116_MR1	-3.1367435	12.210884	7.4935207
OAS1_0120_MR1	-4.558314	11.398544	8.393616
OAS1_0122_MR1	-3.5049608	12.050992	8.243016
OAS1_0123_MR1	15.982021	18.376022	13.319966
OAS1_0124_MR1	-4.7005806	11.484157	8.293621
OAS1_0130_MR1	15.782478	3.3029647	5.611669
OAS1_0133_MR1	4.229878	8.29595	2.4601321
OAS1_0134_MR1	14.884702	2.9920652	5.1369143
OAS1_0135_MR1	10.48331	1.1797048	-5.5091467
OAS1_0137_MR1	-3.4050238	11.46688	7.7998877
OAS1_0138_MR1	3.0629792	-4.4996853	4.261228
