ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0002_MR1	-1.4059361	3.4637442	6.3570266
OAS1_0003_MR1	6.7210355	4.9968195	7.5283437
OAS1_0010_MR1	-1.6031151	2.7830942	7.2794127
OAS1_0011_MR1	6.2613945	6.247888	8.430898
OAS1_0013_MR1	6.337176	6.3118877	8.932127
OAS1_0015_MR1	-1.3838824	0.41986245	5.394794
OAS1_0016_MR1	-1.1287366	3.009967	7.557591
OAS1_0018_MR1	-0.06254132	0.6604356	5.9783053
OAS1_0019_MR1	6.842778	4.956349	8.1960335
OAS1_0020_MR1	-1.3129414	3.2401898	6.4766736
OAS1_0021_MR1	-0.14596409	-0.06069762	6.1359625
OAS1_0022_MR1	-2.0175085	0.27691647	4.660257
OAS1_0023_MR1	-1.0477427	0.2465605	6.3495135
OAS1_0026_MR1	7.3969884	6.7539916	8.721866
OAS1_0028_MR1	0.124184355	0.078806184	5.9046397
OAS1_0030_MR1	5.7767487	6.6949935	9.294992
OAS1_0031_MR1	7.0005045	5.0988846	8.284219
OAS1_0032_MR1	5.0917244	6.815626	9.246019
OAS1_0033_MR1	7.3021364	6.6146994	8.886766
OAS1_0034_MR1	-1.7723913	2.0100462	5.3761373
OAS1_0035_MR1	6.465872	4.291674	7.122134
OAS1_0039_MR1	6.651779	4.4603505	7.594268
OAS1_0041_MR1	-1.9294857	2.1608186	5.5550795
OAS1_0042_MR1	-0.39937717	0.4256425	6.410794
OAS1_0044_MR1	-1.4695121	2.5427759	6.1338553
OAS1_0046_MR1	-1.7651383	2.6236734	7.0958962
OAS1_0052_MR1	-1.2188382	2.4173937	7.265575
OAS1_0053_MR1	6.1629357	6.093562	9.589991
OAS1_0056_MR1	6.278623	6.51956	9.341001
OAS1_0058_MR1	7.2124662	5.5580587	8.955017
OAS1_0060_MR1	-1.3163047	-0.038125016	6.0281396
OAS1_0062_MR1	-1.2108656	3.1151102	6.3440433
OAS1_0064_MR1	-0.33350646	1.2477655	5.7981176
OAS1_0065_MR1	-1.8239025	0.54618376	4.8220468
OAS1_0066_MR1	5.6394925	6.804243	9.705972
OAS1_0067_MR1	0.36550027	0.50922567	5.494985
OAS1_0068_MR1	7.3970633	4.4109864	8.504825
OAS1_0069_MR1	7.4622736	4.5128865	9.206999
OAS1_0070_MR1	7.513758	6.837206	8.8351145
