ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0002_MR1	5.948941	2.3714676	1.8858743
OAS1_0003_MR1	9.997351	2.134747	4.26143
OAS1_0010_MR1	6.358134	2.6268508	2.6497226
OAS1_0011_MR1	9.336976	1.2385341	4.034729
OAS1_0013_MR1	9.306675	1.0204631	3.5319655
OAS1_0015_MR1	5.3115053	3.6823697	2.584394
OAS1_0016_MR1	6.870462	2.1573775	2.5339818
OAS1_0018_MR1	5.6047297	4.439109	2.2688096
OAS1_0019_MR1	9.957193	1.7778487	3.8343012
OAS1_0020_MR1	6.403683	2.2952244	1.9991399
OAS1_0021_MR1	6.0427012	4.7231717	2.8899772
OAS1_0022_MR1	4.954426	3.8342083	2.8856456
OAS1_0023_MR1	5.813565	4.0615	2.5544112
OAS1_0026_MR1	9.647594	0.49993837	3.6734993
OAS1_0028_MR1	5.7623663	4.8111577	2.773114
OAS1_0030_MR1	8.990116	1.5420797	3.1850586
OAS1_0031_MR1	9.96631	1.5110425	3.936098
OAS1_0032_MR1	8.254287	1.4742049	3.055469
OAS1_0033_MR1	9.485387	0.57741773	3.529141
OAS1_0034_MR1	5.132465	3.185317	2.9536057
OAS1_0035_MR1	9.891892	2.1328871	3.7562838
OAS1_0039_MR1	10.279293	2.1714528	4.0000596
OAS1_0041_MR1	5.3284125	3.0179396	2.9704108
OAS1_0042_MR1	5.8641	4.6749334	2.4275453
OAS1_0044_MR1	6.2585135	2.3219526	2.4072127
OAS1_0046_MR1	6.2294626	3.026853	2.5780141
OAS1_0052_MR1	6.5872397	2.3943667	2.669426
OAS1_0053_MR1	9.156132	1.3630223	3.1520677
OAS1_0056_MR1	9.077779	1.1502326	3.4772305
OAS1_0058_MR1	10.012268	1.2249942	3.660191
OAS1_0060_MR1	5.7991743	4.1698556	2.9722161
OAS1_0062_MR1	5.6943707	2.4398239	1.9119982
OAS1_0064_MR1	5.3694587	3.976363	1.9609346
OAS1_0065_MR1	5.0845485	3.9520035	2.7929308
OAS1_0066_MR1	8.572282	1.470266	2.9998474
OAS1_0067_MR1	5.5733743	4.9736238	2.4798436
OAS1_0068_MR1	10.443388	1.5709493	3.678666
OAS1_0069_MR1	10.227791	1.4151711	3.1509106
OAS1_0070_MR1	9.551274	0.33887857	3.687553
OAS1_0071_MR1	10.373187	1.8595091	4.03579
OAS1_0072_MR1	9.968428	1.8986359	4.4687138
OAS1_0073_MR1	5.7755585	3.8281004	2.2473931
OAS1_0074_MR1	8.6670065	1.3522108	3.098558
OAS1_0075_MR1	10.096633	2.6156838	3.8183162
OAS1_0078_MR1	5.1807537	4.5305376	2.3353019
OAS1_0082_MR1	9.904126	2.3974614	3.7283897
OAS1_0083_MR1	10.248102	1.7843453	3.575312
OAS1_0084_MR1	5.367826	4.199833	2.0557287
OAS1_0085_MR1	10.146415	1.3990052	3.3019562
OAS1_0086_MR1	5.526973	3.1160085	1.7598784
OAS1_0094_MR1	5.3686466	4.9054008	2.4116907
OAS1_0096_MR1	9.987143	2.479116	3.9991128
OAS1_0098_MR1	9.752879	0.8525161	3.74795
OAS1_0106_MR1	5.021212	3.3456864	2.8475914
OAS1_0109_MR1	10.131474	2.0064895	4.370407
OAS1_0110_MR1	9.40638	0.8087876	3.8527524
OAS1_0112_MR1	6.452394	2.6086836	2.4583347
OAS1_0113_MR1	10.436466	1.5729467	3.3756588
OAS1_0114_MR1	5.951197	4.450986	2.6089842
OAS1_0115_MR1	4.756405	3.9332514	3.14752
OAS1_0116_MR1	9.640073	1.1189642	3.9100988
OAS1_0120_MR1	8.937114	1.0668921	3.2744503
OAS1_0122_MR1	9.146211	0.7118145	3.4781532
OAS1_0123_MR1	6.0889897	2.5198393	2.012859
OAS1_0124_MR1	8.883167	0.87383246	3.5920267
OAS1_0130_MR1	5.712143	4.024813	2.638969
OAS1_0133_MR1	5.110348	4.0542817	2.5844414
OAS1_0134_MR1	5.9098263	3.4273257	1.9529029
OAS1_0135_MR1	5.6612763	3.1416497	1.6253434
OAS1_0137_MR1	8.968543	1.0757859	3.8772187
OAS1_0138_MR1	10.439463	2.4445698	3.8336632
OAS1_0139_MR1	5.746409	2.7684476	1.866228
OAS1_0142_MR1	9.6961355	0.74307674	3.288197
OAS1_0143_MR1	5.9150023	2.840577	2.5284512
OAS1_0146_MR1	5.574117	3.6362488	2.1068404
OAS1_0155_MR1	6.6239834	2.500306	2.2544346
OAS1_0157_MR1	6.966487	2.053197	2.6705117
OAS1_0158_MR1	8.601007	1.2503235	3.1594229
OAS1_0161_MR1	9.904124	1.1619581	3.460231
OAS1_0164_MR1	8.898054	1.411068	3.1328843
OAS1_0165_MR1	9.479782	1.3265338	3.2385345
OAS1_0166_MR1	9.773643	0.68044907	3.7835734
OAS1_0169_MR1	5.160888	3.2876408	2.0961256
OAS1_0170_MR1	9.564932	1.5315827	4.3258467
OAS1_0176_MR1	5.78564	3.3067205	2.1475446
OAS1_0177_MR1	5.2651153	3.5501797	1.7769817
OAS1_0179_MR1	10.52729	1.6721848	3.3431942
OAS1_0180_MR1	6.011492	2.5705738	2.2178807
OAS1_0181_MR1	5.834927	2.9054124	2.687475
OAS1_0184_MR1	5.691102	4.4651365	2.4935236
OAS1_0185_MR1	5.056952	3.8713417	3.0513685
OAS1_0186_MR1	5.307979	3.09356	2.1008115
OAS1_0188_MR1	8.727655	0.8731054	3.821265
OAS1_0195_MR1	5.5752153	3.9371314	3.3074539
OAS1_0197_MR1	6.023538	3.1557598	2.2389827
OAS1_0199_MR1	6.1381955	4.607087	2.79689
OAS1_0200_MR1	4.939828	3.9881473	3.3151238
OAS1_0201_MR1	5.0036774	3.9617908	2.417505
OAS1_0203_MR1	10.442767	1.8376635	3.8729975
