ID	UMAP_X	UMAP_Y	UMAP_Z
OAS1_0002_MR1	3.0033188	6.6575284	-0.40375733
OAS1_0003_MR1	6.7637534	6.185595	8.2786045
OAS1_0010_MR1	2.8335037	7.2799067	0.3369495
OAS1_0011_MR1	7.908505	6.7974563	7.9664874
OAS1_0013_MR1	8.201784	6.9045424	7.871046
OAS1_0015_MR1	0.6075716	6.392327	2.1989024
OAS1_0016_MR1	3.263197	7.1804314	0.62334937
OAS1_0018_MR1	1.9938747	5.685368	2.2391872
OAS1_0019_MR1	6.6213365	6.797885	8.317619
OAS1_0020_MR1	2.9661415	6.640405	-0.26264554
OAS1_0021_MR1	1.7872704	5.8217087	2.82195
OAS1_0022_MR1	-0.18264607	6.2083907	2.387181
OAS1_0023_MR1	1.4290043	6.4891996	2.374634
OAS1_0026_MR1	7.615951	7.909817	7.4985204
OAS1_0028_MR1	1.9005471	5.6067157	2.8761945
OAS1_0030_MR1	8.592627	6.786463	7.2156653
OAS1_0031_MR1	6.664403	6.8338995	8.3657675
OAS1_0032_MR1	8.489511	6.692362	6.606813
OAS1_0033_MR1	7.5616655	7.8490615	7.6939206
OAS1_0034_MR1	1.5879251	6.2337856	0.3384428
OAS1_0035_MR1	5.998999	5.9569726	8.029543
OAS1_0039_MR1	6.0861883	6.310649	8.2430935
OAS1_0041_MR1	1.6607443	6.390078	0.17658918
OAS1_0042_MR1	1.8781327	6.047485	2.3335273
OAS1_0044_MR1	2.3284361	6.5928216	0.3089777
OAS1_0046_MR1	2.6703339	7.322037	0.27643645
OAS1_0052_MR1	2.8184052	6.9914503	0.6685299
OAS1_0053_MR1	8.62546	6.6014833	7.7819
OAS1_0056_MR1	8.412419	6.9030404	7.6344833
OAS1_0058_MR1	7.058562	7.483155	8.336171
OAS1_0060_MR1	1.0897716	6.495913	2.5339928
OAS1_0062_MR1	2.8878775	6.6161203	-0.15800701
OAS1_0064_MR1	2.0920634	5.67253	1.7333921
OAS1_0065_MR1	-0.0002741781	6.149598	2.2004843
OAS1_0066_MR1	8.851531	6.6099124	7.1147423
OAS1_0067_MR1	2.3596046	5.2623034	2.7137842
OAS1_0068_MR1	6.3473763	7.177565	8.903706
OAS1_0069_MR1	6.2974143	7.686339	8.812437
OAS1_0070_MR1	7.5828876	7.9931135	7.535033
OAS1_0071_MR1	6.4254694	7.167079	8.848966
OAS1_0072_MR1	7.146609	6.2157536	8.321194
OAS1_0073_MR1	1.6819334	6.742118	1.9341464
OAS1_0074_MR1	8.852978	6.610958	7.084402
OAS1_0075_MR1	5.811062	6.085143	8.1513405
OAS1_0078_MR1	2.1900523	5.268493	2.5364518
OAS1_0082_MR1	5.920794	5.9130354	7.9943423
OAS1_0083_MR1	6.4479933	7.0648155	8.448118
OAS1_0084_MR1	2.0732014	5.4525404	2.1592875
OAS1_0085_MR1	6.5853996	7.474088	8.595146
OAS1_0086_MR1	2.1125765	5.877097	1.0981258
OAS1_0094_MR1	2.3286357	5.256776	2.610924
OAS1_0096_MR1	6.1277957	6.054288	8.127611
OAS1_0098_MR1	7.3340883	7.564756	7.8836837
OAS1_0106_MR1	1.6366875	6.183258	0.50212145
OAS1_0109_MR1	7.107754	6.291326	8.20979
OAS1_0110_MR1	7.8231406	7.147574	7.8214192
OAS1_0112_MR1	2.9645243	7.0760946	0.49551797
OAS1_0113_MR1	6.324337	7.4311137	8.843825
OAS1_0114_MR1	1.4699737	6.2436104	2.513663
OAS1_0115_MR1	-0.24738957	6.3617597	2.6914601
OAS1_0116_MR1	7.5007486	7.0078373	7.986894
OAS1_0120_MR1	8.671694	6.8703675	7.498612
OAS1_0122_MR1	8.241112	7.2669744	7.6127877
OAS1_0123_MR1	2.9518187	6.739531	-0.3191615
OAS1_0124_MR1	8.600811	6.9053483	7.560966
OAS1_0130_MR1	1.2116958	6.535825	2.410294
OAS1_0133_MR1	0.38206312	6.321204	2.1145494
OAS1_0134_MR1	1.887614	6.816185	1.707241
OAS1_0135_MR1	2.2725446	5.951744	1.1841022
OAS1_0137_MR1	8.053543	6.9416404	7.9024453
OAS1_0138_MR1	5.700482	6.2110047	8.276566
OAS1_0139_MR1	2.9307342	6.6034775	0.2031626
OAS1_0142_MR1	7.4935017	7.8005543	7.994832
OAS1_0143_MR1	2.5407355	7.079988	0.2943053
OAS1_0146_MR1	1.8011545	6.5983987	1.5469408
OAS1_0155_MR1	3.172425	6.956671	0.5084821
OAS1_0157_MR1	3.3710322	7.125723	0.719122
OAS1_0158_MR1	8.725254	6.670461	6.9515486
OAS1_0161_MR1	7.0122404	7.444552	8.375315
OAS1_0164_MR1	8.705913	6.7106633	7.3139877
OAS1_0165_MR1	8.504559	6.635833	7.9209356
OAS1_0166_MR1	7.508899	7.877513	7.5947547
OAS1_0169_MR1	1.8167284	5.9392824	0.9999429
OAS1_0170_MR1	7.378328	6.368888	8.182456
OAS1_0176_MR1	1.9774109	6.8985915	1.5453696
OAS1_0177_MR1	2.0021603	5.7714634	1.3235701
OAS1_0179_MR1	6.2197437	7.5697308	8.921317
OAS1_0180_MR1	2.9195597	6.864075	-0.24569206
OAS1_0181_MR1	2.5966125	7.133517	0.58511823
OAS1_0184_MR1	1.7747421	5.6131487	2.4602447
OAS1_0185_MR1	-0.13284768	6.137062	2.2937753
OAS1_0186_MR1	1.8022828	6.1046753	0.9215679
OAS1_0188_MR1	8.1425085	7.3623962	7.7066326
OAS1_0195_MR1	0.2514023	6.442897	2.7258675
OAS1_0197_MR1	2.102583	6.9799533	1.3855342
OAS1_0199_MR1	1.776621	6.1194	2.6323495
OAS1_0200_MR1	-0.13908675	6.4092784	2.7294753
OAS1_0201_MR1	0.42924508	6.296817	2.2021303
OAS1_0203_MR1	6.2813644	7.1843576	8.967136
